OrderID,Product,Category,Brand,Platform,City,Price,Quantity,TotalAmount,Rating,Reviews,OrderDate,year,month,month_name,quarter,calculated_amount
ORD108597,Dell Inspiron 3501,Computers,Dell,Souq,Giza,14727.99,2,29455.98,1.85,4758,12/20/2024,2024,12,December,2024Q4,29455.98
ORD108598,Samsung Galaxy A14,Electronics,Samsung,Amazon,Alexandria,5530.23,5,27651.15,2.23,1788,7/24/2024,2024,7,July,2024Q3,27651.15
ORD108599,Smartwatch FitPro,Wearables,FitPro,Amazon,Casablanca,9526.69,5,47633.45,3.8,2743,8/28/2024,2024,8,August,2024Q3,47633.45
ORD108600,Smartwatch FitPro,Wearables,FitPro,Souq,Alexandria,16867.48,5,84337.4,1.5,680,11/25/2024,2024,11,November,2024Q4,84337.4
ORD108601,Nike Air Max,Fashion,Nike,Amazon,Cairo,7183.78,3,21551.34,4.86,2085,1/6/2024,2024,1,January,2024Q1,21551.34
ORD108602,iPhone 13,Electronics,Apple,Amazon,Casablanca,19655.68,3,58967.04,4.83,676,5/11/2024,2024,5,May,2024Q2,58967.04
ORD108603,Dell Inspiron 3501,Computers,Dell,Jumia,Cairo,3386.63,1,3386.63,3.12,133,3/9/2024,2024,3,March,2024Q1,3386.63
ORD108604,T-shirt Cotton,Fashion,Generic,Jumia,Dubai,16742.85,5,83714.25,2.12,2710,6/22/2024,2024,6,June,2024Q2,83714.25
ORD108605,Smartwatch FitPro,Wearables,FitPro,Jumia,Cairo,11730.12,3,35190.36,4.18,4180,7/12/2024,2024,7,July,2024Q3,35190.36
ORD108606,Dell Inspiron 3501,Computers,Dell,Amazon,Cairo,7942.03,4,31768.12,3.09,3660,4/23/2024,2024,4,April,2024Q2,31768.12
ORD108607,Nike Air Max,Fashion,Nike,Souq,Dubai,18511.3,5,92556.5,4.24,719,11/25/2024,2024,11,November,2024Q4,92556.5
ORD108608,Bluetooth Headset,Accessories,JBL,Amazon,Casablanca,9619.84,2,19239.68,3.4,265,8/3/2024,2024,8,August,2024Q3,19239.68
ORD108609,iPhone 13,Electronics,Apple,Amazon,Casablanca,16091,2,32182,1.3,3181,7/11/2024,2024,7,July,2024Q3,32182
ORD108610,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Cairo,8883.87,4,35535.48,1.09,668,7/13/2024,2024,7,July,2024Q3,35535.48
ORD108611,iPhone 13,Electronics,Apple,Jumia,Riyadh,9367.13,3,28101.39,1.32,872,2/22/2024,2024,2,February,2024Q1,28101.39
ORD108612,HP Pavilion Laptop,Computers,HP,Souq,Cairo,16847.74,2,33695.48,2.55,572,1/29/2024,2024,1,January,2024Q1,33695.48
ORD108613,Samsung Galaxy A14,Electronics,Samsung,Amazon,Dubai,8062.94,4,32251.76,1.19,4788,4/4/2024,2024,4,April,2024Q2,32251.76
ORD108614,HP Pavilion Laptop,Computers,HP,Amazon,Casablanca,15456.38,2,30912.76,4.63,2317,9/21/2024,2024,9,September,2024Q3,30912.76
ORD108615,Nike Air Max,Fashion,Nike,Amazon,Riyadh,9646.53,3,28939.59,2.34,3415,5/27/2024,2024,5,May,2024Q2,28939.59
ORD108616,Bluetooth Headset,Accessories,JBL,Souq,Riyadh,161.42,1,161.42,3.94,1800,9/8/2024,2024,9,September,2024Q3,161.42
ORD108617,Smartwatch FitPro,Wearables,FitPro,Souq,Giza,4096.17,3,12288.51,1.2,297,2/18/2024,2024,2,February,2024Q1,12288.51
ORD108618,T-shirt Cotton,Fashion,Generic,Jumia,Casablanca,11913,5,59565,4.12,1883,1/4/2024,2024,1,January,2024Q1,59565
ORD108619,Samsung Galaxy A14,Electronics,Samsung,Souq,Riyadh,991.91,2,1983.82,2.45,2934,8/4/2024,2024,8,August,2024Q3,1983.82
ORD108620,Samsung Galaxy A14,Electronics,Samsung,Amazon,Alexandria,9475.02,1,9475.02,3.72,3692,9/19/2024,2024,9,September,2024Q3,9475.02
ORD108621,Dell Inspiron 3501,Computers,Dell,Souq,Riyadh,12654.68,4,50618.72,2.83,773,12/13/2024,2024,12,December,2024Q4,50618.72
ORD108622,iPhone 13,Electronics,Apple,Souq,Casablanca,14802.98,2,29605.96,1.11,3075,11/12/2024,2024,11,November,2024Q4,29605.96
ORD108623,Bluetooth Headset,Accessories,JBL,Jumia,Casablanca,3314.64,1,3314.64,1.92,3734,6/19/2024,2024,6,June,2024Q2,3314.64
ORD108624,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Giza,13775.15,3,41325.45,3.98,4048,9/5/2024,2024,9,September,2024Q3,41325.45
ORD108625,HP Pavilion Laptop,Computers,HP,Amazon,Casablanca,3936.22,1,3936.22,1.33,1485,8/7/2024,2024,8,August,2024Q3,3936.22
ORD108626,iPhone 13,Electronics,Apple,Souq,Cairo,11546.59,2,23093.18,2.96,4958,6/9/2024,2024,6,June,2024Q2,23093.18
ORD108627,Dell Inspiron 3501,Computers,Dell,Amazon,Dubai,5629.6,1,5629.6,3.25,890,8/9/2024,2024,8,August,2024Q3,5629.6
ORD108628,Bluetooth Headset,Accessories,JBL,Amazon,Alexandria,14660.72,3,43982.16,1.61,1861,1/2/2024,2024,1,January,2024Q1,43982.16
ORD108629,Adidas Running Shoes,Fashion,Adidas,Jumia,Giza,2187.99,4,8751.96,4.49,3459,10/11/2024,2024,10,October,2024Q4,8751.96
ORD108630,T-shirt Cotton,Fashion,Generic,Souq,Riyadh,4658.9,2,9317.8,3.79,1181,8/15/2024,2024,8,August,2024Q3,9317.8
ORD108631,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Dubai,12254.12,4,49016.48,2.67,4170,2/11/2024,2024,2,February,2024Q1,49016.48
ORD108632,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,6393.09,3,19179.27,3.59,3623,10/14/2024,2024,10,October,2024Q4,19179.27
ORD108633,Adidas Running Shoes,Fashion,Adidas,Souq,Riyadh,19897.38,4,79589.52,3.25,416,10/11/2024,2024,10,October,2024Q4,79589.52
ORD108634,Adidas Running Shoes,Fashion,Adidas,Souq,Alexandria,5315,3,15945,4.93,1760,11/8/2024,2024,11,November,2024Q4,15945
ORD108635,iPhone 13,Electronics,Apple,Souq,Casablanca,7510.64,3,22531.92,1.63,3296,7/14/2024,2024,7,July,2024Q3,22531.92
ORD108636,Samsung Galaxy A14,Electronics,Samsung,Souq,Giza,14841.11,2,29682.22,2.93,2693,2/7/2024,2024,2,February,2024Q1,29682.22
ORD108637,iPhone 13,Electronics,Apple,Jumia,Riyadh,5836.7,2,11673.4,3.43,2183,8/9/2024,2024,8,August,2024Q3,11673.4
ORD108638,T-shirt Cotton,Fashion,Generic,Amazon,Cairo,16794.56,4,67178.24,3.83,2121,8/24/2024,2024,8,August,2024Q3,67178.24
ORD108639,Adidas Running Shoes,Fashion,Adidas,Jumia,Dubai,11015.83,1,11015.83,2.78,4585,12/15/2024,2024,12,December,2024Q4,11015.83
ORD108640,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Alexandria,9199.38,2,18398.76,1.33,901,3/7/2024,2024,3,March,2024Q1,18398.76
ORD108641,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Dubai,614.19,1,614.19,1.11,2400,5/26/2024,2024,5,May,2024Q2,614.19
ORD108642,Smartwatch FitPro,Wearables,FitPro,Jumia,Alexandria,12549.4,1,12549.4,1.57,4050,12/10/2024,2024,12,December,2024Q4,12549.4
ORD108643,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Cairo,16487.44,5,82437.2,1.81,3499,6/13/2024,2024,6,June,2024Q2,82437.2
ORD108644,Samsung Galaxy A14,Electronics,Samsung,Souq,Dubai,8497.78,3,25493.34,1.37,3815,7/11/2024,2024,7,July,2024Q3,25493.34
ORD108645,iPhone 13,Electronics,Apple,Souq,Casablanca,614.24,4,2456.96,1.63,1769,3/11/2024,2024,3,March,2024Q1,2456.96
ORD108646,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Riyadh,3983.06,3,11949.18,1.77,4482,7/17/2024,2024,7,July,2024Q3,11949.18
ORD108647,Samsung Galaxy A14,Electronics,Samsung,Amazon,Casablanca,15809.46,2,31618.92,4.83,4439,2/17/2024,2024,2,February,2024Q1,31618.92
ORD108648,HP Pavilion Laptop,Computers,HP,Amazon,Riyadh,15966.4,3,47899.2,1.46,2971,5/12/2024,2024,5,May,2024Q2,47899.2
ORD108649,Samsung Galaxy A14,Electronics,Samsung,Jumia,Dubai,11151.94,5,55759.7,3.04,448,1/14/2024,2024,1,January,2024Q1,55759.7
ORD108650,Dell Inspiron 3501,Computers,Dell,Amazon,Giza,4539.96,1,4539.96,3.41,3272,11/4/2024,2024,11,November,2024Q4,4539.96
ORD108651,Dell Inspiron 3501,Computers,Dell,Souq,Dubai,1086.5,4,4346,4.36,1136,10/31/2024,2024,10,October,2024Q4,4346
ORD108652,Dell Inspiron 3501,Computers,Dell,Amazon,Riyadh,2223.26,5,11116.3,2.36,1578,9/8/2024,2024,9,September,2024Q3,11116.3
ORD108653,HP Pavilion Laptop,Computers,HP,Souq,Casablanca,11639.43,2,23278.86,1.89,4648,1/6/2024,2024,1,January,2024Q1,23278.86
ORD108654,HP Pavilion Laptop,Computers,HP,Jumia,Dubai,2605.58,4,10422.32,4.58,1527,2/14/2024,2024,2,February,2024Q1,10422.32
ORD108655,Dell Inspiron 3501,Computers,Dell,Jumia,Giza,6197.65,1,6197.65,1.54,4865,9/1/2024,2024,9,September,2024Q3,6197.65
ORD108656,Smartwatch FitPro,Wearables,FitPro,Jumia,Riyadh,15962.06,5,79810.3,4.34,4550,3/4/2024,2024,3,March,2024Q1,79810.3
ORD108657,Nike Air Max,Fashion,Nike,Souq,Casablanca,15953.03,3,47859.09,4.83,225,5/22/2024,2024,5,May,2024Q2,47859.09
ORD108658,T-shirt Cotton,Fashion,Generic,Jumia,Cairo,6166.77,2,12333.54,2.62,715,8/11/2024,2024,8,August,2024Q3,12333.54
ORD108659,T-shirt Cotton,Fashion,Generic,Jumia,Dubai,6716.88,5,33584.4,3.51,3886,5/2/2024,2024,5,May,2024Q2,33584.4
ORD108660,Adidas Running Shoes,Fashion,Adidas,Jumia,Alexandria,15177.54,3,45532.62,4.19,316,1/5/2024,2024,1,January,2024Q1,45532.62
ORD108661,Dell Inspiron 3501,Computers,Dell,Amazon,Alexandria,19558.82,3,58676.46,3.27,3847,7/21/2024,2024,7,July,2024Q3,58676.46
ORD108662,Adidas Running Shoes,Fashion,Adidas,Jumia,Casablanca,4825.63,5,24128.15,3.14,2768,11/17/2024,2024,11,November,2024Q4,24128.15
ORD108663,iPhone 13,Electronics,Apple,Souq,Casablanca,510.32,4,2041.28,4.74,4810,11/22/2024,2024,11,November,2024Q4,2041.28
ORD108664,iPhone 13,Electronics,Apple,Souq,Casablanca,2354.72,5,11773.6,4.35,4497,9/3/2024,2024,9,September,2024Q3,11773.6
ORD108665,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,12824.67,3,38474.01,2.65,4482,6/9/2024,2024,6,June,2024Q2,38474.01
ORD108666,Samsung Galaxy A14,Electronics,Samsung,Souq,Cairo,14061.93,4,56247.72,2.16,2113,5/16/2024,2024,5,May,2024Q2,56247.72
ORD108667,Samsung Galaxy A14,Electronics,Samsung,Souq,Dubai,6798.96,4,27195.84,2.03,413,1/21/2024,2024,1,January,2024Q1,27195.84
ORD108668,Smartwatch FitPro,Wearables,FitPro,Souq,Alexandria,13487.31,2,26974.62,4.06,2400,6/17/2024,2024,6,June,2024Q2,26974.62
ORD108669,Samsung Galaxy A14,Electronics,Samsung,Amazon,Casablanca,5340.44,4,21361.76,1.94,432,6/13/2024,2024,6,June,2024Q2,21361.76
ORD108670,iPhone 13,Electronics,Apple,Amazon,Riyadh,17977.78,2,35955.56,4.39,521,10/2/2024,2024,10,October,2024Q4,35955.56
ORD108671,iPhone 13,Electronics,Apple,Souq,Cairo,955.33,4,3821.32,1.34,1807,2/28/2024,2024,2,February,2024Q1,3821.32
ORD108672,Smartwatch FitPro,Wearables,FitPro,Souq,Cairo,15199.22,1,15199.22,2.86,619,11/18/2024,2024,11,November,2024Q4,15199.22
ORD108673,Bluetooth Headset,Accessories,JBL,Amazon,Dubai,19854.75,3,59564.25,2.08,1219,3/26/2024,2024,3,March,2024Q1,59564.25
ORD108674,Samsung Galaxy A14,Electronics,Samsung,Amazon,Giza,11101.32,2,22202.64,1.47,3611,9/28/2024,2024,9,September,2024Q3,22202.64
ORD108675,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Cairo,8454,5,42270,2.19,3429,5/29/2024,2024,5,May,2024Q2,42270
ORD108676,iPhone 13,Electronics,Apple,Souq,Riyadh,16763.82,4,67055.28,4.77,2218,10/30/2024,2024,10,October,2024Q4,67055.28
ORD108677,Nike Air Max,Fashion,Nike,Souq,Dubai,6169.1,1,6169.1,1.76,2025,12/25/2024,2024,12,December,2024Q4,6169.1
ORD108678,Nike Air Max,Fashion,Nike,Amazon,Alexandria,2823.7,5,14118.5,2.6,49,1/16/2024,2024,1,January,2024Q1,14118.5
ORD108679,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,8864.31,3,26592.93,1.84,2189,5/31/2024,2024,5,May,2024Q2,26592.93
ORD108680,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Casablanca,8023.91,5,40119.55,4.35,1984,4/27/2024,2024,4,April,2024Q2,40119.55
ORD108681,Adidas Running Shoes,Fashion,Adidas,Souq,Riyadh,3439.09,1,3439.09,4.78,1346,8/18/2024,2024,8,August,2024Q3,3439.09
ORD108682,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Dubai,16001.51,5,80007.55,4.83,3825,8/19/2024,2024,8,August,2024Q3,80007.55
ORD108683,Samsung Galaxy A14,Electronics,Samsung,Jumia,Dubai,10894.39,4,43577.56,2,1712,1/22/2024,2024,1,January,2024Q1,43577.56
ORD108684,Samsung Galaxy A14,Electronics,Samsung,Jumia,Cairo,4023.33,5,20116.65,3.34,3423,8/25/2024,2024,8,August,2024Q3,20116.65
ORD108685,iPhone 13,Electronics,Apple,Jumia,Cairo,18878.14,1,18878.14,4.89,2202,2/1/2024,2024,2,February,2024Q1,18878.14
ORD108686,T-shirt Cotton,Fashion,Generic,Jumia,Dubai,126.28,5,631.4,1.55,2562,2/16/2024,2024,2,February,2024Q1,631.4
ORD108687,Samsung Galaxy A14,Electronics,Samsung,Jumia,Cairo,14782.76,1,14782.76,1.95,2423,6/20/2024,2024,6,June,2024Q2,14782.76
ORD108688,T-shirt Cotton,Fashion,Generic,Souq,Cairo,4537.61,5,22688.05,1.24,416,3/18/2024,2024,3,March,2024Q1,22688.05
ORD108689,Samsung Galaxy A14,Electronics,Samsung,Jumia,Riyadh,19095.75,1,19095.75,2.51,3737,12/21/2024,2024,12,December,2024Q4,19095.75
ORD108690,Nike Air Max,Fashion,Nike,Souq,Alexandria,16843.15,2,33686.3,1.68,4959,2/5/2024,2024,2,February,2024Q1,33686.3
ORD108691,Smartwatch FitPro,Wearables,FitPro,Souq,Casablanca,5741.9,5,28709.5,1.62,1630,10/4/2024,2024,10,October,2024Q4,28709.5
ORD108692,iPhone 13,Electronics,Apple,Souq,Cairo,13496.53,5,67482.65,1.38,4795,8/21/2024,2024,8,August,2024Q3,67482.65
ORD108693,Dell Inspiron 3501,Computers,Dell,Jumia,Casablanca,6748.09,1,6748.09,3.62,1403,6/23/2024,2024,6,June,2024Q2,6748.09
ORD108694,Nike Air Max,Fashion,Nike,Jumia,Alexandria,12970.06,3,38910.18,4.3,2131,11/19/2024,2024,11,November,2024Q4,38910.18
ORD108695,HP Pavilion Laptop,Computers,HP,Jumia,Alexandria,716.39,5,3581.95,2.14,3124,12/20/2024,2024,12,December,2024Q4,3581.95
ORD108696,Smartwatch FitPro,Wearables,FitPro,Amazon,Dubai,18984.89,1,18984.89,4.36,2245,11/25/2024,2024,11,November,2024Q4,18984.89
ORD108697,Smartwatch FitPro,Wearables,FitPro,Souq,Riyadh,10701.4,4,42805.6,2.81,2595,12/11/2024,2024,12,December,2024Q4,42805.6
ORD108698,Samsung Galaxy A14,Electronics,Samsung,Amazon,Alexandria,12963.06,3,38889.18,2.41,1001,9/17/2024,2024,9,September,2024Q3,38889.18
ORD108699,Adidas Running Shoes,Fashion,Adidas,Amazon,Alexandria,16285.55,1,16285.55,4.89,1512,2/3/2024,2024,2,February,2024Q1,16285.55
ORD108700,Adidas Running Shoes,Fashion,Adidas,Amazon,Casablanca,13091.16,1,13091.16,1.42,2633,7/24/2024,2024,7,July,2024Q3,13091.16
ORD108701,Dell Inspiron 3501,Computers,Dell,Amazon,Dubai,11814.49,2,23628.98,3.11,4075,10/4/2024,2024,10,October,2024Q4,23628.98
ORD108702,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,8733.43,4,34933.72,1.31,4019,10/30/2024,2024,10,October,2024Q4,34933.72
ORD108703,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Giza,12486.55,3,37459.65,2,2409,11/6/2024,2024,11,November,2024Q4,37459.65
ORD108704,Adidas Running Shoes,Fashion,Adidas,Amazon,Cairo,6489.26,1,6489.26,4.54,2780,10/15/2024,2024,10,October,2024Q4,6489.26
ORD108705,T-shirt Cotton,Fashion,Generic,Amazon,Riyadh,3851.88,1,3851.88,1.58,3868,4/11/2024,2024,4,April,2024Q2,3851.88
ORD108706,Samsung Galaxy A14,Electronics,Samsung,Souq,Dubai,11675.03,1,11675.03,3.85,1806,1/13/2024,2024,1,January,2024Q1,11675.03
ORD108707,T-shirt Cotton,Fashion,Generic,Souq,Dubai,13778.51,2,27557.02,1.8,1320,7/17/2024,2024,7,July,2024Q3,27557.02
ORD108708,Adidas Running Shoes,Fashion,Adidas,Amazon,Alexandria,5526.71,3,16580.13,2.56,3970,10/18/2024,2024,10,October,2024Q4,16580.13
ORD108709,Samsung Galaxy A14,Electronics,Samsung,Souq,Casablanca,14199.89,3,42599.67,4.01,1594,3/3/2024,2024,3,March,2024Q1,42599.67
ORD108710,T-shirt Cotton,Fashion,Generic,Souq,Casablanca,14041.71,4,56166.84,1.81,3136,8/22/2024,2024,8,August,2024Q3,56166.84
ORD108711,iPhone 13,Electronics,Apple,Souq,Alexandria,6001.97,5,30009.85,3.79,2697,9/19/2024,2024,9,September,2024Q3,30009.85
ORD108712,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,8494.39,3,25483.17,1.65,305,11/26/2024,2024,11,November,2024Q4,25483.17
ORD108713,HP Pavilion Laptop,Computers,HP,Jumia,Giza,461.52,1,461.52,2.26,1408,8/15/2024,2024,8,August,2024Q3,461.52
ORD108714,HP Pavilion Laptop,Computers,HP,Jumia,Casablanca,2451.83,5,12259.15,3.86,4153,10/10/2024,2024,10,October,2024Q4,12259.15
ORD108715,HP Pavilion Laptop,Computers,HP,Jumia,Riyadh,3244.55,4,12978.2,1.14,4912,2/17/2024,2024,2,February,2024Q1,12978.2
ORD108716,Dell Inspiron 3501,Computers,Dell,Amazon,Cairo,18939.27,1,18939.27,1.14,2482,3/5/2024,2024,3,March,2024Q1,18939.27
ORD108717,iPhone 13,Electronics,Apple,Souq,Cairo,7554.47,1,7554.47,4.74,4939,9/11/2024,2024,9,September,2024Q3,7554.47
ORD108718,Adidas Running Shoes,Fashion,Adidas,Souq,Dubai,14913.32,4,59653.28,2.39,3369,4/20/2024,2024,4,April,2024Q2,59653.28
ORD108719,T-shirt Cotton,Fashion,Generic,Amazon,Alexandria,10482.9,1,10482.9,4.12,2357,8/28/2024,2024,8,August,2024Q3,10482.9
ORD108720,HP Pavilion Laptop,Computers,HP,Souq,Casablanca,17122.7,2,34245.4,1.93,1029,12/19/2024,2024,12,December,2024Q4,34245.4
ORD108721,iPhone 13,Electronics,Apple,Amazon,Dubai,7310.2,5,36551,4.96,4156,10/20/2024,2024,10,October,2024Q4,36551
ORD108722,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Riyadh,16306.9,3,48920.7,2.05,2716,2/24/2024,2024,2,February,2024Q1,48920.7
ORD108723,iPhone 13,Electronics,Apple,Amazon,Riyadh,17301.81,2,34603.62,4.12,1530,4/20/2024,2024,4,April,2024Q2,34603.62
ORD108724,Adidas Running Shoes,Fashion,Adidas,Souq,Giza,10844.73,3,32534.19,2.86,4434,6/18/2024,2024,6,June,2024Q2,32534.19
ORD108725,Nike Air Max,Fashion,Nike,Souq,Cairo,10040.29,5,50201.45,4.7,3488,7/3/2024,2024,7,July,2024Q3,50201.45
ORD108726,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Riyadh,16687.21,5,83436.05,2.55,948,9/15/2024,2024,9,September,2024Q3,83436.05
ORD108727,Bluetooth Headset,Accessories,JBL,Amazon,Riyadh,1061.32,5,5306.6,1.47,3912,4/23/2024,2024,4,April,2024Q2,5306.6
ORD108728,Adidas Running Shoes,Fashion,Adidas,Jumia,Casablanca,19390.79,5,96953.95,3.99,3824,3/10/2024,2024,3,March,2024Q1,96953.95
ORD108729,Samsung Galaxy A14,Electronics,Samsung,Amazon,Dubai,6934.41,4,27737.64,3.29,1927,2/1/2024,2024,2,February,2024Q1,27737.64
ORD108730,Dell Inspiron 3501,Computers,Dell,Amazon,Cairo,11793.95,2,23587.9,3.83,4814,9/20/2024,2024,9,September,2024Q3,23587.9
ORD108731,HP Pavilion Laptop,Computers,HP,Jumia,Alexandria,12163.44,3,36490.32,2.53,1952,6/24/2024,2024,6,June,2024Q2,36490.32
ORD108732,Smartwatch FitPro,Wearables,FitPro,Amazon,Giza,6343.47,5,31717.35,3.8,569,7/11/2024,2024,7,July,2024Q3,31717.35
ORD108733,Samsung Galaxy A14,Electronics,Samsung,Jumia,Casablanca,16685.62,1,16685.62,3.1,2317,10/24/2024,2024,10,October,2024Q4,16685.62
ORD108734,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Alexandria,3586.27,1,3586.27,2.03,4085,2/12/2024,2024,2,February,2024Q1,3586.27
ORD108735,Adidas Running Shoes,Fashion,Adidas,Souq,Giza,18837.01,1,18837.01,1.71,1010,11/2/2024,2024,11,November,2024Q4,18837.01
ORD108736,iPhone 13,Electronics,Apple,Jumia,Casablanca,2442.59,1,2442.59,1.79,1429,7/9/2024,2024,7,July,2024Q3,2442.59
ORD108737,Samsung Galaxy A14,Electronics,Samsung,Souq,Riyadh,4839.9,5,24199.5,2.13,3081,9/3/2024,2024,9,September,2024Q3,24199.5
ORD108738,Bluetooth Headset,Accessories,JBL,Souq,Dubai,5024.81,3,15074.43,4.16,1713,2/14/2024,2024,2,February,2024Q1,15074.43
ORD108739,Samsung Galaxy A14,Electronics,Samsung,Souq,Giza,14063.2,5,70316,1.59,2349,11/8/2024,2024,11,November,2024Q4,70316
ORD108740,Bluetooth Headset,Accessories,JBL,Souq,Riyadh,1178.82,3,3536.46,4.45,2708,7/21/2024,2024,7,July,2024Q3,3536.46
ORD108741,Samsung Galaxy A14,Electronics,Samsung,Jumia,Alexandria,17927.13,2,35854.26,4.68,3286,3/16/2024,2024,3,March,2024Q1,35854.26
ORD108742,Nike Air Max,Fashion,Nike,Amazon,Dubai,14135.26,4,56541.04,3.56,341,12/2/2024,2024,12,December,2024Q4,56541.04
ORD108743,T-shirt Cotton,Fashion,Generic,Souq,Riyadh,10820.62,3,32461.86,1.52,3061,10/9/2024,2024,10,October,2024Q4,32461.86
ORD108744,Bluetooth Headset,Accessories,JBL,Jumia,Riyadh,12640.26,3,37920.78,3.26,1441,1/13/2024,2024,1,January,2024Q1,37920.78
ORD108745,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Dubai,5016.79,5,25083.95,3.64,2548,7/21/2024,2024,7,July,2024Q3,25083.95
ORD108746,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Dubai,12711.7,3,38135.1,1.38,1471,10/9/2024,2024,10,October,2024Q4,38135.1
ORD108747,Adidas Running Shoes,Fashion,Adidas,Jumia,Giza,18961.38,2,37922.76,1.23,166,10/10/2024,2024,10,October,2024Q4,37922.76
ORD108748,Nike Air Max,Fashion,Nike,Amazon,Alexandria,848.03,5,4240.15,1.61,924,7/27/2024,2024,7,July,2024Q3,4240.15
ORD108749,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Alexandria,15485.34,3,46456.02,1.6,2177,11/13/2024,2024,11,November,2024Q4,46456.02
ORD108750,Smartwatch FitPro,Wearables,FitPro,Jumia,Casablanca,9377.66,4,37510.64,1.92,656,7/14/2024,2024,7,July,2024Q3,37510.64
ORD108751,Bluetooth Headset,Accessories,JBL,Souq,Cairo,12066.83,1,12066.83,1.02,4254,3/5/2024,2024,3,March,2024Q1,12066.83
ORD108752,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,12811.76,1,12811.76,4.45,898,9/19/2024,2024,9,September,2024Q3,12811.76
ORD108753,Samsung Galaxy A14,Electronics,Samsung,Souq,Cairo,13153.97,5,65769.85,1.1,4928,7/22/2024,2024,7,July,2024Q3,65769.85
ORD108754,Samsung Galaxy A14,Electronics,Samsung,Souq,Casablanca,2269.69,5,11348.45,1.75,2654,2/15/2024,2024,2,February,2024Q1,11348.45
ORD108755,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Giza,6398.15,2,12796.3,3.28,147,5/27/2024,2024,5,May,2024Q2,12796.3
ORD108756,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Casablanca,18463.83,3,55391.49,2.92,2457,5/9/2024,2024,5,May,2024Q2,55391.49
ORD108757,iPhone 13,Electronics,Apple,Jumia,Cairo,14147.88,1,14147.88,1.19,1448,8/17/2024,2024,8,August,2024Q3,14147.88
ORD108758,T-shirt Cotton,Fashion,Generic,Souq,Dubai,6130.46,5,30652.3,2.86,4119,11/1/2024,2024,11,November,2024Q4,30652.3
ORD108759,HP Pavilion Laptop,Computers,HP,Jumia,Dubai,1272.43,2,2544.86,2.7,14,10/15/2024,2024,10,October,2024Q4,2544.86
ORD108760,Dell Inspiron 3501,Computers,Dell,Amazon,Casablanca,1120.63,2,2241.26,4.89,3256,2/19/2024,2024,2,February,2024Q1,2241.26
ORD108761,iPhone 13,Electronics,Apple,Souq,Giza,7391.86,2,14783.72,2.32,1341,1/9/2024,2024,1,January,2024Q1,14783.72
ORD108762,Dell Inspiron 3501,Computers,Dell,Souq,Cairo,17908.88,2,35817.76,4.26,4145,9/17/2024,2024,9,September,2024Q3,35817.76
ORD108763,Bluetooth Headset,Accessories,JBL,Jumia,Alexandria,11675.49,3,35026.47,3.47,3257,11/24/2024,2024,11,November,2024Q4,35026.47
ORD108764,Samsung Galaxy A14,Electronics,Samsung,Jumia,Dubai,15848.86,2,31697.72,4.15,3186,6/13/2024,2024,6,June,2024Q2,31697.72
ORD108765,Nike Air Max,Fashion,Nike,Souq,Casablanca,13191.46,5,65957.3,3.92,4499,1/3/2024,2024,1,January,2024Q1,65957.3
ORD108766,Bluetooth Headset,Accessories,JBL,Jumia,Giza,7017.09,2,14034.18,4.13,1487,4/15/2024,2024,4,April,2024Q2,14034.18
ORD108767,Smartwatch FitPro,Wearables,FitPro,Amazon,Cairo,1768.11,2,3536.22,2.18,2854,5/2/2024,2024,5,May,2024Q2,3536.22
ORD108768,Smartwatch FitPro,Wearables,FitPro,Souq,Dubai,5611.96,1,5611.96,2.08,3474,1/16/2024,2024,1,January,2024Q1,5611.96
ORD108769,Smartwatch FitPro,Wearables,FitPro,Souq,Dubai,583.33,3,1749.99,1.61,1972,5/16/2024,2024,5,May,2024Q2,1749.99
ORD108770,Dell Inspiron 3501,Computers,Dell,Souq,Casablanca,201.01,3,603.03,1.74,3021,12/4/2024,2024,12,December,2024Q4,603.03
